Gene ID,source_id,Organism,Product Description,Protein Length,Molecular Weight,Superfamily Description,# TM Domains,Computed GO Functions,Secretome,Cyst,Trophozoite
GL50803_0017446,GL50803_0017446_t1,Giardia Assemblage A isolate WB 2019,unspecified product,380.0,44042.0,,0.0,,0,0,1
GL50803_0017447,GL50803_0017447_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1037.0,115471.0,,0.0,,0,0,1
GL50803_0017448,GL50803_0017448_t1,Giardia Assemblage A isolate WB 2019,DNA-directed RNA polymerase RPB2,1293.0,144980.0,,0.0,DNA binding;DNA-directed 5'-3' RNA polymerase activity;metal ion binding;ribonucleoside binding,0,0,1
GL50803_0017449,GL50803_0017449_t1,Giardia Assemblage A isolate WB 2019,putative RIO kinase 1,434.0,50291.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity;protein serine/threonine kinase activity,0,0,1
GL50803_0017451,GL50803_0017451_t1,Giardia Assemblage A isolate WB 2019,Deoxynucleoside kinase,251.0,29215.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;deoxynucleoside kinase activity,0,0,1
GL50803_0017453,GL50803_0017453_t1,Giardia Assemblage A isolate WB 2019,unspecified product,675.0,75164.0,,0.0,,0,0,1
GL50803_0017454,GL50803_0017454_t1,Giardia Assemblage A isolate WB 2019,Kinesin motor domain-containing protein,320.0,35440.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;ATP-dependent microtubule motor activity;microtubule binding,0,0,1
GL50803_0017460,GL50803_0017460_t1,Giardia Assemblage A isolate WB 2019,Selenocysteine-specific translation elongation factor,465.0,51371.0,"Translation protein, beta-barrel domain superfamily;Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal;P-loop containing nucleoside triphosphate hydrolase",0.0,GTP binding;GTPase activity,0,1,0
GL50803_0017461,GL50803_0017461_t1,Giardia Assemblage A isolate WB 2019,SWIRM domain-containing protein,1097.0,124241.0,Homeobox-like domain superfamily,0.0,protein binding,0,0,1
GL50803_0017464,GL50803_0017464_t1,Giardia Assemblage A isolate WB 2019,Qb-SNARE 2,167.0,18232.0,,1.0,,0,0,1
GL50803_0017465,GL50803_0017465_t1,Giardia Assemblage A isolate WB 2019,SMC4-like protein,1435.0,160607.0,P-loop containing nucleoside triphosphate hydrolase;SMCs flexible hinge superfamily,0.0,ATP binding;ATP hydrolysis activity;protein binding,0,0,1
GL50803_0017468,GL50803_0017468_t1,Giardia Assemblage A isolate WB 2019,unspecified product,293.0,31960.0,,0.0,,0,0,1
GL50803_0017471,GL50803_0017471_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1229.0,138447.0,,0.0,,0,0,1
GL50803_0017472,GL50803_0017472_t1,Giardia Assemblage A isolate WB 2019,putative Golgi/cell cycle associated protein,470.0,53401.0,,0.0,,0,0,1
GL50803_0017474,GL50803_0017474_t1,Giardia Assemblage A isolate WB 2019,unspecified product,605.0,67538.0,SMAD/FHA domain superfamily;BRCT domain superfamily,0.0,protein binding,0,0,1
GL50803_0017476,GL50803_0017476_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein,2169.0,224252.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,1,0,1
GL50803_0017478,GL50803_0017478_t1,Giardia Assemblage A isolate WB 2019,CytoDHC cytoplasmic dynein heavy chain,5412.0,601116.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;dynein intermediate chain binding;dynein light intermediate chain binding;minus-end-directed microtubule motor activity,0,0,1
GL50803_0017480,GL50803_0017480_t1,Giardia Assemblage A isolate WB 2019,tRNA delta2-isopentenylpyrophosphate transferase,388.0,43130.0,P-loop containing nucleoside triphosphate hydrolase;Zinc finger C2H2 superfamily,0.0,,0,0,1
GL50803_0017482,GL50803_0017482_t1,Giardia Assemblage A isolate WB 2019,TCP-1 chaperonin subunit delta,517.0,56324.0,GroEL-like equatorial domain superfamily;GroEL-like apical domain superfamily;TCP-1-like chaperonin intermediate domain superfamily,0.0,ATP binding;ATP hydrolysis activity;unfolded protein binding,0,0,1
GL50803_0017483,GL50803_0017483_t1,Giardia Assemblage A isolate WB 2019,Chaperone protein DnaJ subfamily B,329.0,37253.0,Chaperone J-domain superfamily;HSP40/DnaJ peptide-binding,0.0,unfolded protein binding,0,0,1
GL50803_0017484,GL50803_0017484_t1,Giardia Assemblage A isolate WB 2019,unspecified product,720.0,78896.0,,0.0,,0,0,1
GL50803_0017492,GL50803_0017492_t1,Giardia Assemblage A isolate WB 2019,MYND finger domain-containing protein,549.0,60710.0,,0.0,,0,0,1
GL50803_0017494,GL50803_0017494_t1,Giardia Assemblage A isolate WB 2019,unspecified product,314.0,34470.0,,0.0,,0,0,1
GL50803_0017495,GL50803_0017495_t1,Giardia Assemblage A isolate WB 2019,putative RAD50 DNA repair protein,1387.0,155214.0,P-loop containing nucleoside triphosphate hydrolase,0.0,,0,0,1
GL50803_0017497,GL50803_0017497_t1,Giardia Assemblage A isolate WB 2019,Superfamily II DNA and RNA helicase,736.0,81078.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;nucleic acid binding,0,0,1
GL50803_0017498,GL50803_0017498_t1,Giardia Assemblage A isolate WB 2019,unspecified product,884.0,99070.0,,0.0,,0,0,1
GL50803_0017499,GL50803_0017499_t1,Giardia Assemblage A isolate WB 2019,unspecified product,295.0,33539.0,,0.0,,0,0,1
GL50803_0017501,GL50803_0017501_t1,Giardia Assemblage A isolate WB 2019,unspecified product,509.0,56564.0,,0.0,,0,0,1
GL50803_0017502,GL50803_0017502_t1,Giardia Assemblage A isolate WB 2019,Dolichyl-phosphate-mannose-protein mannosyltransferase,384.0,43522.0,,5.0,"alpha-1,4-mannosyltransferase activity;glycolipid mannosyltransferase activity",0,0,1
GL50803_0017505,GL50803_0017505_t1,Giardia Assemblage A isolate WB 2019,Cyclin B-like protein,535.0,59504.0,Cyclin-like superfamily,0.0,,0,0,1
GL50803_0017506,GL50803_0017506_t1,Giardia Assemblage A isolate WB 2019,unspecified product,610.0,66413.0,,0.0,,0,0,1
GL50803_0017507,GL50803_0017507_t1,Giardia Assemblage A isolate WB 2019,unspecified product,551.0,60109.0,,0.0,,0,0,1
GL50803_0017508,GL50803_0017508_t1,Giardia Assemblage A isolate WB 2019,Coiled-coil protein,772.0,87121.0,,0.0,,0,0,1
GL50803_0017510,GL50803_0017510_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",685.0,76032.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0017515,GL50803_0017515_t1,Giardia Assemblage A isolate WB 2019,unspecified product,545.0,60250.0,,0.0,,0,0,1
GL50803_0017516,GL50803_0017516_t1,Giardia Assemblage A isolate WB 2019,Cathepsin B,308.0,34681.0,Papain-like cysteine peptidase superfamily,0.0,cysteine-type peptidase activity,1,0,1
GL50803_0017518,GL50803_0017518_t1,Giardia Assemblage A isolate WB 2019,WD40 repeat protein,2015.0,224362.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017520,GL50803_0017520_t1,Giardia Assemblage A isolate WB 2019,ClpB protein,882.0,97763.0,"P-loop containing nucleoside triphosphate hydrolase;Clp, N-terminal domain superfamily",0.0,ATP binding;ATP hydrolysis activity,0,0,1
GL50803_0017524,GL50803_0017524_t1,Giardia Assemblage A isolate WB 2019,unspecified product,170.0,19054.0,,0.0,,0,0,1
GL50803_0017527,GL50803_0017527_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1906.0,214059.0,Protein kinase-like domain superfamily,2.0,ATP binding;protein kinase activity,0,0,1
GL50803_0017529,GL50803_0017529_t1,Giardia Assemblage A isolate WB 2019,unspecified product,342.0,37643.0,,0.0,,0,0,1
GL50803_0017530,GL50803_0017530_t1,Giardia Assemblage A isolate WB 2019,unspecified product,661.0,75333.0,Metallo-dependent phosphatase-like,3.0,,0,0,1
GL50803_0017531,GL50803_0017531_t1,Giardia Assemblage A isolate WB 2019,unspecified product,471.0,54559.0,,0.0,,0,0,1
GL50803_0017532,GL50803_0017532_t1,Giardia Assemblage A isolate WB 2019,unspecified product,590.0,66334.0,,0.0,,0,0,1
GL50803_0017536,GL50803_0017536_t1,Giardia Assemblage A isolate WB 2019,unspecified product,433.0,49364.0,,0.0,,0,0,1
GL50803_0017538,GL50803_0017538_t1,Giardia Assemblage A isolate WB 2019,Phosphoprotein phosphatase 2A regulatory subunit,764.0,85564.0,EF-hand domain pair,0.0,calcium ion binding,0,0,1
GL50803_0017539,GL50803_0017539_t1,Giardia Assemblage A isolate WB 2019,putative RNA helicase,686.0,76627.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;helicase activity;nucleic acid binding,0,0,1
GL50803_0017540,GL50803_0017540_t1,Giardia Assemblage A isolate WB 2019,ARID1 protein,469.0,52530.0,ARID DNA-binding domain superfamily,0.0,DNA binding,0,0,1
GL50803_0017541,GL50803_0017541_t1,Giardia Assemblage A isolate WB 2019,WD40 repeat protein,1616.0,176941.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017543,GL50803_0017543_t1,Giardia Assemblage A isolate WB 2019,MYND finger domain-containing protein,609.0,70098.0,,0.0,,0,0,1
GL50803_0017546,GL50803_0017546_t1,Giardia Assemblage A isolate WB 2019,unspecified product,619.0,69369.0,Ankyrin repeat-containing domain superfamily,0.0,,0,0,1
GL50803_0017547,GL50803_0017547_t1,Giardia Assemblage A isolate WB 2019,Ribosomal protein L4,316.0,34988.0,Ribosomal protein L4 domain superfamily,0.0,structural constituent of ribosome,0,0,1
GL50803_0017549,GL50803_0017549_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1199.0,131780.0,,0.0,protein binding,0,0,1
GL50803_0017550,GL50803_0017550_t1,Giardia Assemblage A isolate WB 2019,Cia1,378.0,41013.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017551,GL50803_0017551_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,1074.0,118714.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,1,0,1
GL50803_0017552,GL50803_0017552_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 2,405.0,44477.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017558,GL50803_0017558_t1,Giardia Assemblage A isolate WB 2019,"Kinase, CMGC DYRK",1234.0,136511.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_0017559,GL50803_0017559_t1,Giardia Assemblage A isolate WB 2019,unspecified product,238.0,27135.0,,0.0,,0,0,1
GL50803_0017560,GL50803_0017560_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",619.0,68417.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0017561,GL50803_0017561_t1,Giardia Assemblage A isolate WB 2019,putative GTPase activating protein for Arf,314.0,35421.0,ARFGAP/RecO-like zinc finger,0.0,GTPase activator activity,0,0,1
GL50803_0017562,GL50803_0017562_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,413.0,44909.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017563,GL50803_0017563_t1,Giardia Assemblage A isolate WB 2019,"Kinase, CMGC MAPK",385.0,43954.0,Protein kinase-like domain superfamily,0.0,ATP binding;MAP kinase activity;protein kinase activity;protein serine kinase activity;protein threonine kinase activity,0,0,1
GL50803_0017565,GL50803_0017565_t1,Giardia Assemblage A isolate WB 2019,TBP-interacting protein TIP49,483.0,52617.0,P-loop containing nucleoside triphosphate hydrolase,0.0,5'-3' DNA helicase activity;ATP binding;DNA helicase activity,0,0,1
GL50803_0017566,GL50803_0017566_t1,Giardia Assemblage A isolate WB 2019,"Kinase, CAMK CAMKL",643.0,71212.0,"KA1 domain/Ssp2, C-terminal;Protein kinase-like domain superfamily",0.0,ATP binding;protein kinase activity,0,0,1
GL50803_0017567,GL50803_0017567_t1,Giardia Assemblage A isolate WB 2019,Protein phosphatases PP1 regulatory subunit SDS22,593.0,66028.0,,0.0,protein binding,0,0,1
GL50803_0017568,GL50803_0017568_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,504.0,55588.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017569,GL50803_0017569_t1,Giardia Assemblage A isolate WB 2019,unspecified product,459.0,50658.0,,1.0,,0,0,1
GL50803_0017570,GL50803_0017570_t1,Giardia Assemblage A isolate WB 2019,Elongation factor 2,898.0,99626.0,"Translation protein, beta-barrel domain superfamily;P-loop containing nucleoside triphosphate hydrolase;Ribosomal protein S5 domain 2-type fold;EF-G domain III/V-like",0.0,GTP binding;GTPase activity,1,1,0
GL50803_0017571,GL50803_0017571_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1026.0,116396.0,,0.0,,0,0,1
GL50803_0017574,GL50803_0017574_t1,Giardia Assemblage A isolate WB 2019,Coiled-coil protein,629.0,71500.0,,0.0,,0,0,1
GL50803_0017577,GL50803_0017577_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1076.0,120225.0,,0.0,,0,0,1
GL50803_0017578,GL50803_0017578_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",1030.0,112681.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0017579,GL50803_0017579_t1,Giardia Assemblage A isolate WB 2019,Inositol-3-phosphate synthase,549.0,59906.0,NAD(P)-binding domain superfamily,2.0,inositol-3-phosphate synthase activity,1,0,1
GL50803_0017580,GL50803_0017580_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1760.0,197122.0,,8.0,,0,0,1
GL50803_0017583,GL50803_0017583_t1,Giardia Assemblage A isolate WB 2019,CYTH domain-containing protein,251.0,27735.0,CYTH-like domain superfamily,0.0,,0,0,1
GL50803_0017584,GL50803_0017584_t1,Giardia Assemblage A isolate WB 2019,RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:V6TDB8],208.0,23016.0,RNA-binding domain superfamily,0.0,nucleic acid binding,0,0,1
GL50803_0017585,GL50803_0017585_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,718.0,77175.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017586,GL50803_0017586_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,480.0,52553.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017587,GL50803_0017587_t1,Giardia Assemblage A isolate WB 2019,CTP synthase,620.0,68022.0,Class I glutamine amidotransferase-like;P-loop containing nucleoside triphosphate hydrolase,1.0,ATP binding;CTP synthase activity,0,0,1
GL50803_0017590,GL50803_0017590_t1,Giardia Assemblage A isolate WB 2019,unspecified product,606.0,65497.0,Armadillo-type fold,0.0,RNA binding,0,0,1
GL50803_0017591,GL50803_0017591_t1,Giardia Assemblage A isolate WB 2019,actin,381.0,42271.0,"ATPase, nucleotide binding domain",0.0,,0,0,1
GL50803_0017593,GL50803_0017593_t1,Giardia Assemblage A isolate WB 2019,unspecified product,845.0,94581.0,,0.0,,0,0,1
GL50803_0017596,GL50803_0017596_t1,Giardia Assemblage A isolate WB 2019,unspecified product,806.0,90538.0,"Zinc finger, FYVE/PHD-type",0.0,,0,0,1
GL50803_0017599,GL50803_0017599_t1,Giardia Assemblage A isolate WB 2019,unspecified product,286.0,31788.0,,0.0,,0,0,1
GL50803_0017604,GL50803_0017604_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,224.0,24458.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017606,GL50803_0017606_t1,Giardia Assemblage A isolate WB 2019,unspecified product,934.0,103678.0,,0.0,,0,0,1
GL50803_0017607,GL50803_0017607_t1,Giardia Assemblage A isolate WB 2019,Cathepsin L,456.0,50670.0,Papain-like cysteine peptidase superfamily,1.0,cysteine-type peptidase activity,0,0,1
GL50803_0017608,GL50803_0017608_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,574.0,61972.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017612,GL50803_0017612_t1,Giardia Assemblage A isolate WB 2019,unspecified product,397.0,42684.0,,0.0,,0,0,1
GL50803_0017613,GL50803_0017613_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,1511.0,165480.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017617,GL50803_0017617_t1,Giardia Assemblage A isolate WB 2019,unspecified product,256.0,28896.0,,3.0,,0,0,1
GL50803_0017622,GL50803_0017622_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",1537.0,168537.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0017623,GL50803_0017623_t1,Giardia Assemblage A isolate WB 2019,Kelch motif-containing protein,373.0,41163.0,Kelch-type beta propeller,0.0,protein binding,0,0,1
GL50803_0017624,GL50803_0017624_t1,Giardia Assemblage A isolate WB 2019,Tetratricopeptide repeat-containing protein,473.0,52475.0,Tetratricopeptide-like helical domain superfamily,0.0,protein binding,0,0,1
GL50803_0017625,GL50803_0017625_t1,Giardia Assemblage A isolate WB 2019,"Kinase, CMGC GSK",350.0,39974.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_0017626,GL50803_0017626_t1,Giardia Assemblage A isolate WB 2019,HMG (high mobility group) box-containing protein,204.0,23892.0,High mobility group box domain superfamily,0.0,,0,0,1
GL50803_0017627,GL50803_0017627_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1306.0,143831.0,,0.0,,0,0,1
GL50803_001770,GL50803_001770_t1,Giardia Assemblage A isolate WB 2019,Chromatin associated protein KTI12,294.0,32258.0,P-loop containing nucleoside triphosphate hydrolase,0.0,,0,0,1
GL50803_001774,GL50803_001774_t1,Giardia Assemblage A isolate WB 2019,Zinc finger protein,467.0,53676.0,"Zinc finger, CHY-type superfamily;Zinc finger, CTCHY-type superfamily",0.0,zinc ion binding,0,0,1
GL50803_0018058,GL50803_0018058_t1,Giardia Assemblage A isolate WB 2019,pseudogene,,,,,,0,0,1
GL50803_001830,GL50803_001830_t1,Giardia Assemblage A isolate WB 2019,Ribosomal large subunit pseudouridine synthase D,250.0,27412.0,"Pseudouridine synthase, catalytic domain superfamily",0.0,RNA binding;pseudouridine synthase activity,0,0,1
GL50803_0018470,GL50803_0018470_t1,Giardia Assemblage A isolate WB 2019,putative Vacuolar H+-transporting ATPase subunit a,933.0,104147.0,,6.0,proton transmembrane transporter activity,0,0,1
GL50803_0018471,GL50803_0018471_t1,Giardia Assemblage A isolate WB 2019,unspecified product,121.0,13692.0,RNase P subunit Pop5/Rpp14/Rnp2-like domain superfamily,0.0,,0,0,1
GL50803_0018559,GL50803_0018559_t1,Giardia Assemblage A isolate WB 2019,unspecified product,145.0,16022.0,,0.0,,0,0,1
GL50803_0018713,GL50803_0018713_t1,Giardia Assemblage A isolate WB 2019,putative U6 snRNA-associated Sm-like protein LSm2,107.0,11961.0,LSM domain superfamily,0.0,,0,0,1
GL50803_001875,GL50803_001875_t1,Giardia Assemblage A isolate WB 2019,unspecified product,101.0,11388.0,,0.0,,1,0,1
GL50803_001890,GL50803_001890_t1,Giardia Assemblage A isolate WB 2019,putative 3' exoribonuclease,261.0,27848.0,"Ribosomal protein S5 domain 2-type fold;Exoribonuclease, PH domain 2 superfamily",1.0,,0,0,1
GL50803_001894,GL50803_001894_t1,Giardia Assemblage A isolate WB 2019,putative U3 small nucleolar RNA-associated protein 11,227.0,25987.0,,0.0,,0,0,1
GL50803_0019003,GL50803_0019003_t1,Giardia Assemblage A isolate WB 2019,Ribosomal protein L24A,102.0,11976.0,,0.0,,0,0,1
GL50803_001902,GL50803_001902_t1,Giardia Assemblage A isolate WB 2019,unspecified product,219.0,24003.0,S-adenosyl-L-methionine-dependent methyltransferase,0.0,,0,0,1
GL50803_001903,GL50803_001903_t1,Giardia Assemblage A isolate WB 2019,Glutamine methyltransferase,220.0,24213.0,S-adenosyl-L-methionine-dependent methyltransferase,0.0,methyltransferase activity;nucleic acid binding,0,0,1
GL50803_001908,GL50803_001908_t1,Giardia Assemblage A isolate WB 2019,DHHC palmitoyltransferase,357.0,39285.0,,4.0,palmitoyltransferase activity,0,0,1
