Gene ID,source_id,Organism,Product Description,Protein Length,Molecular Weight,Superfamily Description,# TM Domains,Computed GO Functions,Secretome,Cyst,Trophozoite
GL50581_3245,GL50581_3245-t26_1,Giardia Assemblage B isolate GS,Helicase [Source:UniProtKB/TrEMBL;Acc:C6LWT3],1358.0,151350.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;helicase activity;nucleic acid binding,0,0,1
GL50581_3246,GL50581_3246-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,192.0,22868.0,,4.0,,0,0,1
GL50581_3247,GL50581_3247-t26_1,Giardia Assemblage B isolate GS,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWT5],2724.0,301266.0,Histidine kinase/HSP90-like ATPase superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50581_3248,GL50581_3248-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1719.0,192626.0,,0.0,,0,0,1
GL50581_3249,GL50581_3249-t26_1,Giardia Assemblage B isolate GS,40S ribosomal protein S21 [Source:UniProtKB/TrEMBL;Acc:C6LWT7],89.0,9700.0,,0.0,structural constituent of ribosome,0,0,1
GL50581_325,GL50581_325-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,156.0,17213.0,,0.0,,0,0,1
GL50581_3250,GL50581_3250-t26_1,Giardia Assemblage B isolate GS,CCHC-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWT8],325.0,37592.0,,0.0,nucleic acid binding;zinc ion binding,0,0,1
GL50581_3251,GL50581_3251-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,810.0,89770.0,,0.0,,0,0,1
GL50581_3252,GL50581_3252-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,77.0,8661.0,,0.0,structural constituent of ribosome,0,0,1
GL50581_3253,GL50581_3253-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,167.0,18767.0,,0.0,,0,0,1
GL50581_3254,GL50581_3254-t26_1,Giardia Assemblage B isolate GS,MRP-like ABC transporter [Source:UniProtKB/TrEMBL;Acc:C6LWU2],1555.0,174228.0,"P-loop containing nucleoside triphosphate hydrolase;ABC transporter type 1, transmembrane domain superfamily",9.0,ABC-type xenobiotic transporter activity;ATP binding;ATP hydrolysis activity;ATPase-coupled transmembrane transporter activity,0,0,1
GL50581_3255,GL50581_3255-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,255.0,27523.0,,0.0,,0,0,1
GL50581_3256,GL50581_3256-t26_1,Giardia Assemblage B isolate GS,Nucleoporin_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWU4],1853.0,202657.0,,0.0,structural constituent of nuclear pore,0,0,1
GL50581_3257,GL50581_3257-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWU5],372.0,41406.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_3258,GL50581_3258-t26_1,Giardia Assemblage B isolate GS,Histone domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWU6],146.0,16320.0,Histone-fold,0.0,DNA binding;protein heterodimerization activity,0,0,1
GL50581_3259,GL50581_3259-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,298.0,32676.0,,0.0,,0,0,1
GL50581_326,GL50581_326-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,509.0,57157.0,Armadillo-type fold,0.0,,0,0,1
GL50581_3260,GL50581_3260-t26_1,Giardia Assemblage B isolate GS,Coiled-coil protein [Source:UniProtKB/TrEMBL;Acc:C6LWU8],1261.0,142174.0,,0.0,,0,0,1
GL50581_3261,GL50581_3261-t26_1,Giardia Assemblage B isolate GS,Protein 21.1 [Source:UniProtKB/TrEMBL;Acc:C6LWU9],1518.0,166709.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_3262,GL50581_3262-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,238.0,27274.0,,0.0,,0,0,1
GL50581_3263,GL50581_3263-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,234.0,26666.0,,0.0,,0,0,1
GL50581_3264,GL50581_3264-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,535.0,60422.0,Homeobox-like domain superfamily,0.0,,0,0,1
GL50581_3265,GL50581_3265-t26_1,Giardia Assemblage B isolate GS,XPGN domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWV3],834.0,93963.0,PIN-like domain superfamily,0.0,nuclease activity,0,0,1
GL50581_3266,GL50581_3266-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,254.0,28136.0,,0.0,,0,0,1
GL50581_3267,GL50581_3267-t26_1,Giardia Assemblage B isolate GS,LisH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWV5],562.0,62407.0,,0.0,protein binding,0,0,1
GL50581_3268,GL50581_3268-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,264.0,29715.0,,0.0,,0,0,1
GL50581_327,GL50581_327-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1999.0,224745.0,,1.0,,0,0,1
GL50581_3270,GL50581_3270-t26_1,Giardia Assemblage B isolate GS,DUF4201 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWV7],439.0,48580.0,,0.0,,0,0,1
GL50581_3271,GL50581_3271-t26_1,Giardia Assemblage B isolate GS,Ion_trans_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWV8],1415.0,160319.0,,7.0,,0,0,1
GL50581_3273,GL50581_3273-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,549.0,59950.0,,6.0,,0,0,1
GL50581_3274,GL50581_3274-t26_1,Giardia Assemblage B isolate GS,Nas2_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWW0],82.0,9539.0,,0.0,,0,0,1
GL50581_3275,GL50581_3275-t26_1,Giardia Assemblage B isolate GS,PSP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWW1],300.0,34025.0,,0.0,,0,0,1
GL50581_3276,GL50581_3276-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,256.0,27668.0,,0.0,,0,0,1
GL50581_3277,GL50581_3277-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,391.0,43721.0,,0.0,,0,0,1
GL50581_3278,GL50581_3278-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWW4],786.0,87276.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,1,0,1
GL50581_3279,GL50581_3279-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1485.0,165066.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50581_328,GL50581_328-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,103.0,12316.0,,0.0,,0,0,1
GL50581_3280,GL50581_3280-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1685.0,189474.0,,0.0,,0,0,1
GL50581_3281,GL50581_3281-t26_1,Giardia Assemblage B isolate GS,Farnesyl diphosphate synthase [Source:UniProtKB/TrEMBL;Acc:C6LWW7],407.0,46215.0,Isoprenoid synthase domain superfamily,0.0,"transferase activity, transferring alkyl or aryl (other than methyl) groups",0,0,1
GL50581_3282,GL50581_3282-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1378.0,152608.0,,0.0,,0,0,1
GL50581_3283,GL50581_3283-t26_1,Giardia Assemblage B isolate GS,Bip [Source:UniProtKB/TrEMBL;Acc:C6LWW9],677.0,74430.0,"Heat shock protein 70kD, peptide-binding domain superfamily;Heat shock protein 70kD, C-terminal domain superfamily;ATPase, nucleotide binding domain",1.0,ATP binding,1,0,1
GL50581_3284,GL50581_3284-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,66.0,7310.0,,0.0,,0,0,1
GL50581_3285,GL50581_3285-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,290.0,33793.0,,0.0,,0,0,1
GL50581_3286,GL50581_3286-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,998.0,110989.0,,0.0,,0,0,1
GL50581_3287,GL50581_3287-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,563.0,63012.0,,0.0,,0,0,1
GL50581_3288,GL50581_3288-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,380.0,42705.0,Winged helix DNA-binding domain superfamily,0.0,,0,0,1
GL50581_3289,GL50581_3289-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,113.0,12519.0,,0.0,,0,0,1
GL50581_329,GL50581_329-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,64.0,7092.0,,0.0,,0,0,1
GL50581_3290,GL50581_3290-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,870.0,96866.0,"K Homology domain, type 1 superfamily",0.0,RNA binding;nucleic acid binding,0,0,1
GL50581_3291,GL50581_3291-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1434.0,159069.0,,1.0,,0,0,1
GL50581_3292,GL50581_3292-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,238.0,27308.0,,0.0,,0,0,1
GL50581_3293,GL50581_3293-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,244.0,28126.0,Papain-like cysteine peptidase superfamily,0.0,,0,0,1
GL50581_3295,GL50581_3295-t26_1,Giardia Assemblage B isolate GS,GYF domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWY0],377.0,41755.0,GYF-like domain superfamily,0.0,protein binding,0,0,1
GL50581_3296,GL50581_3296-t26_1,Giardia Assemblage B isolate GS,WD-40 repeat protein [Source:UniProtKB/TrEMBL;Acc:C6LWY1],617.0,67132.0,WD40-repeat-containing domain superfamily;Quinoprotein alcohol dehydrogenase-like superfamily,0.0,protein binding,0,0,1
GL50581_3297,GL50581_3297-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,123.0,13992.0,,0.0,,0,0,1
GL50581_3298,GL50581_3298-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,170.0,18621.0,,0.0,,0,0,1
GL50581_3299,GL50581_3299-t26_1,Giardia Assemblage B isolate GS,DNA-directed RNA polymerase II RPB6 [Source:UniProtKB/TrEMBL;Acc:C6LWY4],104.0,11837.0,RPB6/omega subunit-like superfamily,0.0,DNA binding;DNA-directed 5'-3' RNA polymerase activity,0,0,1
GL50581_33,GL50581_33-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,184.0,20151.0,,0.0,,0,0,1
GL50581_330,GL50581_330-t26_1,Giardia Assemblage B isolate GS,WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LNM6],1271.0,139355.0,WD40-repeat-containing domain superfamily,0.0,protein binding;structural molecule activity,0,0,1
GL50581_3300,GL50581_3300-t26_1,Giardia Assemblage B isolate GS,PX domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWY5],189.0,21136.0,PX domain superfamily,0.0,phosphatidylinositol binding,0,0,1
GL50581_3301,GL50581_3301-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,751.0,84132.0,,0.0,,0,0,1
GL50581_3302,GL50581_3302-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,96.0,10278.0,,0.0,,0,0,1
GL50581_3303,GL50581_3303-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,123.0,13771.0,,0.0,,0,0,1
GL50581_3304,GL50581_3304-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,161.0,18034.0,,0.0,,0,0,1
GL50581_3305,GL50581_3305-t26_1,Giardia Assemblage B isolate GS,Phosphoacetylglucosamine mutase [Source:UniProtKB/TrEMBL;Acc:C6LWZ0],511.0,56325.0,"Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III;Alpha-D-phosphohexomutase, C-terminal domain superfamily",0.0,"intramolecular transferase activity, phosphotransferases;metal ion binding",0,0,1
GL50581_3306,GL50581_3306-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,320.0,34951.0,,0.0,,0,0,1
GL50581_3307,GL50581_3307-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,752.0,82662.0,,0.0,,0,0,1
GL50581_3308,GL50581_3308-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,290.0,33282.0,,1.0,,0,0,1
GL50581_3309,GL50581_3309-t26_1,Giardia Assemblage B isolate GS,Protein 21.1,783.0,86846.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,protein binding,0,0,1
GL50581_331,GL50581_331-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,464.0,51970.0,,3.0,,0,0,1
GL50581_3310,GL50581_3310-t26_1,Giardia Assemblage B isolate GS,ERCC4 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWZ5],880.0,98734.0,Restriction endonuclease  type II-like,0.0,DNA binding;nuclease activity,0,0,1
GL50581_3311,GL50581_3311-t26_1,Giardia Assemblage B isolate GS,AAA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWZ6],1118.0,123578.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;ATP hydrolysis activity,0,0,1
GL50581_3312,GL50581_3312-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,292.0,31436.0,,0.0,,0,0,1
GL50581_3313,GL50581_3313-t26_1,Giardia Assemblage B isolate GS,CBF domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LWZ8],792.0,88154.0,,0.0,,0,0,1
GL50581_3314,GL50581_3314-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,66.0,7317.0,,0.0,,0,0,1
GL50581_3315,GL50581_3315-t26_1,Giardia Assemblage B isolate GS,ATP-dependent (S)-NAD(P)H-hydrate dehydratase [Source:UniProtKB/TrEMBL;Acc:C6LX00],354.0,38347.0,Ribokinase-like,1.0,ADP-dependent NAD(P)H-hydrate dehydratase activity;ATP binding;ATP-dependent NAD(P)H-hydrate dehydratase activity;kinase activity,0,0,1
GL50581_3316,GL50581_3316-t26_1,Giardia Assemblage B isolate GS,Pre-mRNA-processing factor 19 [Source:UniProtKB/TrEMBL;Acc:C6LX01],637.0,69772.0,WD40-repeat-containing domain superfamily,0.0,protein binding;ubiquitin protein ligase activity,0,0,1
GL50581_3317,GL50581_3317-t26_1,Giardia Assemblage B isolate GS,UDENN domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX02],1337.0,150953.0,,0.0,,0,0,1
GL50581_3318,GL50581_3318-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,328.0,35614.0,,0.0,,0,0,1
GL50581_3319,GL50581_3319-t26_1,Giardia Assemblage B isolate GS,RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX04],221.0,25782.0,,0.0,,0,0,1
GL50581_332,GL50581_332-t26_1,Giardia Assemblage B isolate GS,Ribosomal_L18e/L15P domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LNM8],179.0,20108.0,Ribosomal L18e/L15P superfamily,0.0,structural constituent of ribosome,0,1,0
GL50581_3320,GL50581_3320-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX05],281.0,31438.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_3321,GL50581_3321-t26_1,Giardia Assemblage B isolate GS,SnoaL-like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX06],149.0,17395.0,NTF2-like domain superfamily,0.0,,0,0,1
GL50581_3322,GL50581_3322-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1299.0,146050.0,,0.0,,0,0,1
GL50581_3323,GL50581_3323-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,218.0,24616.0,Cyclin-like superfamily,0.0,,0,0,1
GL50581_3324,GL50581_3324-t26_1,Giardia Assemblage B isolate GS,SP-RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX09],645.0,73925.0,,0.0,zinc ion binding,0,0,1
GL50581_3325,GL50581_3325-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,623.0,69647.0,,1.0,,0,0,1
GL50581_3326,GL50581_3326-t26_1,Giardia Assemblage B isolate GS,WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX11],480.0,52961.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_3327,GL50581_3327-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,618.0,67179.0,Armadillo-type fold,0.0,RNA binding,0,0,1
GL50581_3328,GL50581_3328-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,232.0,26862.0,,0.0,,0,0,1
GL50581_3329,GL50581_3329-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,323.0,34879.0,,0.0,,0,0,1
GL50581_333,GL50581_333-t26_1,Giardia Assemblage B isolate GS,W2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LNM9],337.0,38360.0,"Translation initiation factor IF2/IF5, N-terminal;Armadillo-type fold;Translation initiation factor IF2/IF5, zinc-binding",0.0,GTP binding;protein binding;translation initiation factor activity,0,0,1
GL50581_3330,GL50581_3330-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,209.0,23237.0,,0.0,,0,0,1
GL50581_3331,GL50581_3331-t26_1,Giardia Assemblage B isolate GS,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX16],771.0,85026.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50581_3332,GL50581_3332-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1136.0,127484.0,,0.0,,0,0,1
GL50581_3333,GL50581_3333-t26_1,Giardia Assemblage B isolate GS,Viral_Rep domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX18],334.0,38912.0,,0.0,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters;nucleotidyltransferase activity",0,0,1
GL50581_3334,GL50581_3334-t26_1,Giardia Assemblage B isolate GS,VSP [Source:UniProtKB/TrEMBL;Acc:C6LX19],232.0,24175.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50581_3335,GL50581_3335-t26_1,Giardia Assemblage B isolate GS,VSP [Source:UniProtKB/TrEMBL;Acc:C6LX20],181.0,18678.0,Growth factor receptor cysteine-rich domain superfamily,0.0,,0,0,1
GL50581_3336,GL50581_3336-t26_1,Giardia Assemblage B isolate GS,Copine domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX21],60.0,7071.0,,0.0,,0,0,1
GL50581_3337,GL50581_3337-t26_1,Giardia Assemblage B isolate GS,"Kinase, NEK",137.0,15415.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_3338,GL50581_3338-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX23],208.0,23080.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_3339,GL50581_3339-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,243.0,28771.0,,0.0,,0,0,1
GL50581_334,GL50581_334-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,115.0,12799.0,Tautomerase/MIF superfamily,0.0,,0,0,1
GL50581_3340,GL50581_3340-t26_1,Giardia Assemblage B isolate GS,ATP-dependent helicase Rep [Source:UniProtKB/TrEMBL;Acc:C6LX25],306.0,35460.0,P-loop containing nucleoside triphosphate hydrolase,0.0,"RNA binding;RNA helicase activity;endodeoxyribonuclease activity, producing 5'-phosphomonoesters;nucleotidyltransferase activity",0,0,1
GL50581_3341,GL50581_3341-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,394.0,42323.0,,0.0,,0,0,1
GL50581_3342,GL50581_3342-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,303.0,34400.0,,0.0,,0,0,1
GL50581_3343,GL50581_3343-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,250.0,28280.0,,0.0,,0,0,1
GL50581_3344,GL50581_3344-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,197.0,22590.0,,0.0,,0,0,1
GL50581_3345,GL50581_3345-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,937.0,103742.0,,0.0,,0,0,1
GL50581_3346,GL50581_3346-t26_1,Giardia Assemblage B isolate GS,Rab11 [Source:UniProtKB/TrEMBL;Acc:C6LX32],216.0,23659.0,P-loop containing nucleoside triphosphate hydrolase,0.0,GTP binding;GTPase activity,0,0,1
GL50581_3347,GL50581_3347-t26_1,Giardia Assemblage B isolate GS,"Kinase, Wee [Source:UniProtKB/TrEMBL;Acc:C6LX33]",806.0,88142.0,,2.0,kinase activity,0,0,1
GL50581_3348,GL50581_3348-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,211.0,23935.0,Histidine phosphatase superfamily,1.0,catalytic activity,0,0,1
GL50581_3349,GL50581_3349-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,742.0,82107.0,,10.0,,0,0,1
GL50581_335,GL50581_335-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,349.0,39832.0,,0.0,,0,0,1
GL50581_3350,GL50581_3350-t26_1,Giardia Assemblage B isolate GS,DNA topoisomerase 2 [Source:UniProtKB/TrEMBL;Acc:C6LX36],1492.0,167875.0,"Ribosomal protein S5 domain 2-type fold;Histidine kinase/HSP90-like ATPase superfamily;DNA topoisomerase, type IIA-like domain superfamily",0.0,"ATP binding;DNA binding;DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity;metal ion binding",0,0,1
GL50581_3351,GL50581_3351-t26_1,Giardia Assemblage B isolate GS,High cysteine protein [Source:UniProtKB/TrEMBL;Acc:C6LX37],72.0,7871.0,,1.0,,0,0,1
GL50581_3352,GL50581_3352-t26_1,Giardia Assemblage B isolate GS,RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX38],188.0,20919.0,RNA-binding domain superfamily,0.0,RNA binding;nucleic acid binding,0,0,1
GL50581_3353,GL50581_3353-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,863.0,95982.0,,12.0,,0,0,1
GL50581_3354,GL50581_3354-t26_1,Giardia Assemblage B isolate GS,OTU domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX40],328.0,36412.0,Papain-like cysteine peptidase superfamily,0.0,,0,0,1
GL50581_3355,GL50581_3355-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,549.0,61442.0,,0.0,,0,0,1
GL50581_3356,GL50581_3356-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,730.0,78041.0,WD40-repeat-containing domain superfamily;Quinoprotein alcohol dehydrogenase-like superfamily,0.0,protein binding,0,0,1
GL50581_3357,GL50581_3357-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,233.0,26858.0,,0.0,,0,0,1
GL50581_3358,GL50581_3358-t26_1,Giardia Assemblage B isolate GS,SGNH_hydro domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX44],254.0,28387.0,,0.0,,0,0,1
GL50581_3359,GL50581_3359-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,737.0,80942.0,,0.0,,0,0,1
GL50581_336,GL50581_336-t26_1,Giardia Assemblage B isolate GS,"Actin related protein, putative [Source:UniProtKB/TrEMBL;Acc:C6LNN2]",381.0,42320.0,"ATPase, nucleotide binding domain",0.0,,0,0,1
GL50581_3360,GL50581_3360-t26_1,Giardia Assemblage B isolate GS,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LX46],321.0,35861.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
